front_rim_distance,sensor_height,diameter,ddr,dp,cr
15.0,1.0,8.0,0.22000000000000003,0.0,0.0
15.0,1.0,8.0,0.23000000000000004,0.0,0.0
15.0,1.0,8.0,0.24000000000000005,0.0,0.0
15.0,1.0,8.0,0.25000000000000006,0.0,0.0
15.0,1.0,8.0,0.26000000000000006,0.0,0.0
15.0,1.0,8.0,0.27,0.0,0.0
15.0,1.0,8.0,0.28,0.0,0.0
15.0,1.0,8.0,0.29000000000000004,0.3333333333333333,0.33042867393126196
15.0,1.0,8.0,0.30000000000000004,0.0,0.0
15.0,1.0,8.0,0.31000000000000005,0.6666666666666666,0.5851508888748267
15.0,1.0,8.0,0.32000000000000006,0.0,0.0
15.0,1.0,8.0,0.33,0.0,0.0
15.0,1.0,8.0,0.34,0.3333333333333333,0.33132588065558005
15.0,1.0,8.0,0.35000000000000003,0.3333333333333333,0.32980240479128803
15.0,1.0,8.0,0.36000000000000004,0.3333333333333333,0.2056340242656288
15.0,1.0,8.0,0.37000000000000005,0.6666666666666666,0.331789393325669
15.0,1.0,8.0,0.38000000000000006,0.6666666666666666,0.442664459399664
15.0,1.0,8.0,0.39000000000000007,0.6666666666666666,0.6147381056833027
15.0,1.0,8.0,0.4000000000000001,1.0,0.8060022355218827
15.0,1.0,8.0,0.4100000000000001,1.0,0.8850171789283628
15.0,1.0,8.0,0.42000000000000004,1.0,0.9920195884133506
15.0,1.0,8.0,0.43000000000000005,1.0,0.6751851545068585
15.0,1.0,8.0,0.44000000000000006,1.0,0.6167429467270426
15.0,1.0,8.0,0.45000000000000007,1.0,0.9923860803801396
15.0,1.0,8.0,0.4600000000000001,1.0,0.900172367859121
15.0,1.0,8.0,0.4700000000000001,1.0,0.9054818405365525
15.0,1.0,8.0,0.4800000000000001,1.0,0.7431801596405605
15.0,1.0,8.0,0.49000000000000005,1.0,0.521532483225195
15.0,1.0,8.0,0.5000000000000001,1.0,0.7547893697537473
15.0,1.0,10.0,0.05,0.0,0.0
15.0,1.0,10.0,0.060000000000000005,1.0,0.6645090538359432
15.0,1.0,10.0,0.07,1.0,0.8077927491818966
15.0,1.0,10.0,0.08000000000000002,1.0,0.887004164376522
15.0,1.0,10.0,0.09000000000000001,1.0,0.89381068229765
15.0,1.0,10.0,0.1,1.0,0.9024161313763134
15.0,1.0,10.0,0.11000000000000001,1.0,0.9320542912824222
15.0,1.0,10.0,0.12000000000000001,1.0,0.9278934124499711
15.0,1.0,10.0,0.13,1.0,0.9365223468268603
15.0,1.0,10.0,0.14,1.0,0.9416843589443266
15.0,1.0,10.0,0.15000000000000002,1.0,0.9198330981809689
15.0,1.0,10.0,0.16000000000000003,1.0,0.9409935876220347
15.0,1.0,10.0,0.17000000000000004,1.0,0.9387471653921634
15.0,1.0,10.0,0.18000000000000005,1.0,0.9479773321744874
15.0,1.0,10.0,0.19,1.0,0.9272523686430617
15.0,1.0,10.0,0.2,1.0,0.9417448739165902
15.0,1.0,10.0,0.21000000000000002,1.0,0.9216612646784942
15.0,1.0,10.0,0.22000000000000003,1.0,0.938178740470566
15.0,1.0,10.0,0.23000000000000004,1.0,0.9703935052519336
15.0,1.0,10.0,0.24000000000000005,1.0,0.970219175053518
15.0,1.0,10.0,0.25000000000000006,1.0,0.9662937930597768
15.0,1.0,10.0,0.26000000000000006,1.0,0.9693368521046911
15.0,1.0,10.0,0.27,1.0,0.9575299775741275
15.0,1.0,10.0,0.28,1.0,0.9707527629456397
15.0,1.0,10.0,0.29000000000000004,1.0,0.9729986977223359
15.0,1.0,10.0,0.30000000000000004,1.0,0.9772995617213018
15.0,1.0,10.0,0.31000000000000005,1.0,0.9714209385231326
15.0,1.0,10.0,0.32000000000000006,1.0,0.9729504429503871
15.0,1.0,10.0,0.33,1.0,0.9772928820888783
15.0,1.0,10.0,0.34,1.0,0.9733207590825272
15.0,1.0,10.0,0.35000000000000003,1.0,0.9754991827190252
15.0,1.0,10.0,0.36000000000000004,1.0,0.9671028227190606
15.0,1.0,10.0,0.37000000000000005,1.0,0.9685855823822985
15.0,1.0,10.0,0.38000000000000006,1.0,0.9741794190613726
15.0,1.0,10.0,0.39000000000000007,1.0,0.961519882630527
15.0,1.0,10.0,0.4000000000000001,1.0,0.9796122326169766
15.0,1.0,10.0,0.4100000000000001,1.0,0.9615262826468337
15.0,1.0,10.0,0.42000000000000004,1.0,0.9708755057972672
15.0,1.0,10.0,0.43000000000000005,1.0,0.9826695996976814
15.0,1.0,10.0,0.44000000000000006,1.0,0.9661561947021061
15.0,1.0,10.0,0.45000000000000007,1.0,0.9832605420730687
15.0,1.0,10.0,0.4600000000000001,1.0,0.9720986898922247
15.0,1.0,10.0,0.4700000000000001,1.0,0.9854286854911151
15.0,1.0,10.0,0.4800000000000001,1.0,0.9851242756216299
15.0,1.0,10.0,0.49000000000000005,1.0,0.9852441243955202
15.0,1.0,10.0,0.5000000000000001,1.0,0.9833731935589783
10.0,1.0,5.0,0.05,1.0,0.29417683723344906
10.0,1.0,5.0,0.060000000000000005,1.0,0.37633047194783403
10.0,1.0,5.0,0.07,1.0,0.4354386396637892
10.0,1.0,5.0,0.08000000000000002,1.0,0.5060396150129652
10.0,1.0,5.0,0.09000000000000001,1.0,0.5238804543924046
10.0,1.0,5.0,0.1,1.0,0.5718548477178319
10.0,1.0,5.0,0.11000000000000001,1.0,0.5853323706702425
10.0,1.0,5.0,0.12000000000000001,1.0,0.6116331267040611
10.0,1.0,5.0,0.13,1.0,0.6231061650788615
10.0,1.0,5.0,0.14,1.0,0.6736743848064801
10.0,1.0,5.0,0.15000000000000002,1.0,0.6990951641969815
10.0,1.0,5.0,0.16000000000000003,1.0,0.689308841243072
10.0,1.0,5.0,0.17000000000000004,1.0,0.7276693168342567
10.0,1.0,5.0,0.18000000000000005,1.0,0.7322990268488502
10.0,1.0,5.0,0.19,1.0,0.744779843175702
10.0,1.0,5.0,0.2,1.0,0.7768905064928653
10.0,1.0,5.0,0.21000000000000002,1.0,0.7399032753724546
10.0,1.0,5.0,0.22000000000000003,1.0,0.7501012726589713
10.0,1.0,5.0,0.23000000000000004,1.0,0.7987581816726909
10.0,1.0,5.0,0.24000000000000005,1.0,0.7603596611582678
10.0,1.0,5.0,0.25000000000000006,1.0,0.7788009771610617
10.0,1.0,5.0,0.26000000000000006,1.0,0.8066709529586364
10.0,1.0,5.0,0.27,1.0,0.8243605550428533
10.0,1.0,5.0,0.28,1.0,0.8439723692394331
10.0,1.0,5.0,0.29000000000000004,1.0,0.8354708565637207
10.0,1.0,5.0,0.30000000000000004,1.0,0.8173412042218192
10.0,1.0,5.0,0.31000000000000005,1.0,0.8591210672920981
10.0,1.0,5.0,0.32000000000000006,1.0,0.8505856710895029
10.0,1.0,5.0,0.33,1.0,0.8685123711872884
10.0,1.0,5.0,0.34,1.0,0.829724782450847
10.0,1.0,5.0,0.35000000000000003,1.0,0.8696366396886185
10.0,1.0,5.0,0.36000000000000004,1.0,0.8615744065641842
10.0,1.0,5.0,0.37000000000000005,1.0,0.8711436176398862
10.0,1.0,5.0,0.38000000000000006,1.0,0.8782954195667817
10.0,1.0,5.0,0.39000000000000007,1.0,0.8903637536860991
10.0,1.0,5.0,0.4000000000000001,1.0,0.8490265532873688
10.0,1.0,5.0,0.4100000000000001,1.0,0.8846259628526689
10.0,1.0,5.0,0.42000000000000004,1.0,0.8804510401743277
10.0,1.0,5.0,0.43000000000000005,1.0,0.8407966427187571
10.0,1.0,5.0,0.44000000000000006,1.0,0.881705203735749
10.0,1.0,5.0,0.45000000000000007,1.0,0.882661085734934
10.0,1.0,5.0,0.4600000000000001,1.0,0.8551159721301173
10.0,1.0,5.0,0.4700000000000001,1.0,0.8584612846176488
10.0,1.0,5.0,0.4800000000000001,1.0,0.8893749021481764
10.0,1.0,5.0,0.49000000000000005,1.0,0.8846242031414325
10.0,1.0,5.0,0.5000000000000001,1.0,0.8621567136532636
10.0,1.0,8.0,0.05,1.0,0.47026890461571086
10.0,1.0,8.0,0.060000000000000005,1.0,0.7810425892801213
10.0,1.0,8.0,0.07,1.0,0.5834295614971212
10.0,1.0,8.0,0.08000000000000002,1.0,0.6220911089425923
10.0,1.0,8.0,0.09000000000000001,1.0,0.6543105537094336
10.0,1.0,8.0,0.1,1.0,0.6824319392235171
10.0,1.0,8.0,0.11000000000000001,1.0,0.7049395722704886
10.0,1.0,8.0,0.12000000000000001,1.0,0.5652322579630482
10.0,1.0,8.0,0.13,1.0,0.5799740176206937
10.0,1.0,8.0,0.14,1.0,0.5556160567808508
10.0,1.0,8.0,0.15000000000000002,1.0,0.5701397055243849
10.0,1.0,8.0,0.16000000000000003,1.0,0.6260388844523863
10.0,1.0,8.0,0.17000000000000004,1.0,0.6439699490867739
10.0,1.0,8.0,0.18000000000000005,1.0,0.6656403595222802
10.0,1.0,8.0,0.19,1.0,0.6841673278222279
10.0,1.0,8.0,0.2,1.0,0.6848737297867421
10.0,1.0,8.0,0.21000000000000002,1.0,0.7149379866768039
10.0,1.0,8.0,0.22000000000000003,1.0,0.7270526783913489
10.0,1.0,8.0,0.23000000000000004,1.0,0.7377205255807188
10.0,1.0,8.0,0.24000000000000005,1.0,0.7449599349868846
10.0,1.0,8.0,0.25000000000000006,1.0,0.7557112131144628
10.0,1.0,8.0,0.26000000000000006,1.0,0.7656275369941673
10.0,1.0,8.0,0.27,1.0,0.776956825650902
10.0,1.0,8.0,0.28,1.0,0.7804859979059704
10.0,1.0,8.0,0.29000000000000004,1.0,0.7922007443467205
10.0,1.0,8.0,0.30000000000000004,1.0,0.7949744763031136
10.0,1.0,8.0,0.31000000000000005,1.0,0.8050159737556241
10.0,1.0,8.0,0.32000000000000006,1.0,0.8091419356290253
10.0,1.0,8.0,0.33,1.0,0.8160908133739871
10.0,1.0,8.0,0.34,1.0,0.8195928933628048
10.0,1.0,8.0,0.35000000000000003,1.0,0.8246246690957465
10.0,1.0,8.0,0.36000000000000004,1.0,0.8352653431580185
10.0,1.0,8.0,0.37000000000000005,1.0,0.838346719441858
10.0,1.0,8.0,0.38000000000000006,1.0,0.8494452887019097
10.0,1.0,8.0,0.39000000000000007,1.0,0.8506003576647879
10.0,1.0,8.0,0.4000000000000001,1.0,0.8481356596024252
10.0,1.0,8.0,0.4100000000000001,1.0,0.856370615382275
10.0,1.0,8.0,0.42000000000000004,1.0,0.8615245234744862
10.0,1.0,8.0,0.43000000000000005,1.0,0.8667908159129768
10.0,1.0,8.0,0.44000000000000006,1.0,0.8715225919484926
10.0,1.0,8.0,0.45000000000000007,1.0,0.8794452417646278
10.0,1.0,8.0,0.4600000000000001,1.0,0.8740752061698173
10.0,1.0,8.0,0.4700000000000001,1.0,0.8768068512437578
10.0,1.0,8.0,0.4800000000000001,1.0,0.8894432445362325
10.0,1.0,8.0,0.49000000000000005,1.0,0.8859155899310783
10.0,1.0,8.0,0.5000000000000001,1.0,0.8886690399186309
10.0,1.0,10.0,0.05,1.0,0.8095986662603072
10.0,1.0,10.0,0.060000000000000005,1.0,0.8379811439897747
10.0,1.0,10.0,0.07,1.0,0.62199593857831
10.0,1.0,10.0,0.08000000000000002,1.0,0.6570633239268279
10.0,1.0,10.0,0.09000000000000001,1.0,0.6912077212409858
10.0,1.0,10.0,0.1,1.0,0.715960597074092
10.0,1.0,10.0,0.11000000000000001,1.0,0.7371936371745224
10.0,1.0,10.0,0.12000000000000001,1.0,0.6934662750992945
10.0,1.0,10.0,0.13,1.0,0.6950223898958914
10.0,1.0,10.0,0.14,1.0,0.7233576717544176
10.0,1.0,10.0,0.15000000000000002,1.0,0.7382911683019998
10.0,1.0,10.0,0.16000000000000003,1.0,0.748599240628334
10.0,1.0,10.0,0.17000000000000004,1.0,0.741067385239517
10.0,1.0,10.0,0.18000000000000005,1.0,0.7658818120475176
10.0,1.0,10.0,0.19,1.0,0.774775459787476
10.0,1.0,10.0,0.2,1.0,0.7798487915016201
10.0,1.0,10.0,0.21000000000000002,1.0,0.7893654507898051
10.0,1.0,10.0,0.22000000000000003,1.0,0.8125577109188807
10.0,1.0,10.0,0.23000000000000004,1.0,0.8199865787777307
10.0,1.0,10.0,0.24000000000000005,1.0,0.8283529662082176
10.0,1.0,10.0,0.25000000000000006,1.0,0.8432207793701729
10.0,1.0,10.0,0.26000000000000006,1.0,0.8485206121883265
10.0,1.0,10.0,0.27,1.0,0.8550004980057676
10.0,1.0,10.0,0.28,1.0,0.859816396880201
10.0,1.0,10.0,0.29000000000000004,1.0,0.863849731029991
10.0,1.0,10.0,0.30000000000000004,1.0,0.8687546765513723
10.0,1.0,10.0,0.31000000000000005,1.0,0.8714506299674155
10.0,1.0,10.0,0.32000000000000006,1.0,0.8776334307872125
10.0,1.0,10.0,0.33,1.0,0.8794386072634585
10.0,1.0,10.0,0.34,1.0,0.8866912347042636
10.0,1.0,10.0,0.35000000000000003,1.0,0.8867978868759162
10.0,1.0,10.0,0.36000000000000004,1.0,0.8915968273955953
10.0,1.0,10.0,0.37000000000000005,1.0,0.8945573968368095
10.0,1.0,10.0,0.38000000000000006,1.0,0.8976913580144159
10.0,1.0,10.0,0.39000000000000007,1.0,0.8998090367676878
10.0,1.0,10.0,0.4000000000000001,1.0,0.9026704716394881
10.0,1.0,10.0,0.4100000000000001,1.0,0.9062803571684719
10.0,1.0,10.0,0.42000000000000004,1.0,0.9060010037822418
10.0,1.0,10.0,0.43000000000000005,1.0,0.9093314686707198
10.0,1.0,10.0,0.44000000000000006,1.0,0.912492292315294
10.0,1.0,10.0,0.45000000000000007,1.0,0.9131615983796606
10.0,1.0,10.0,0.4600000000000001,1.0,0.9173487480703432
10.0,1.0,10.0,0.4700000000000001,1.0,0.9185861994694028
10.0,1.0,10.0,0.4800000000000001,1.0,0.9194779310409761
10.0,1.0,10.0,0.49000000000000005,1.0,0.921833051385533
10.0,1.0,10.0,0.5000000000000001,1.0,0.9199187229108504
5.0,1.0,5.0,0.05,1.0,0.1313475049296327
5.0,1.0,5.0,0.060000000000000005,1.0,0.16994963889556855
5.0,1.0,5.0,0.07,1.0,0.1523355042744106
5.0,1.0,5.0,0.08000000000000002,1.0,0.2245027394853393
5.0,1.0,5.0,0.09000000000000001,1.0,0.32235930253935446
5.0,1.0,5.0,0.1,1.0,0.39463713613473966
5.0,1.0,5.0,0.11000000000000001,1.0,0.3838536961862716
5.0,1.0,5.0,0.12000000000000001,1.0,0.42765905843415414
5.0,1.0,5.0,0.13,1.0,0.5190773753450518
5.0,1.0,5.0,0.14,1.0,0.5126433849772971
5.0,1.0,5.0,0.15000000000000002,1.0,0.5037780610873596
5.0,1.0,5.0,0.16000000000000003,1.0,0.5334831227858041
5.0,1.0,5.0,0.17000000000000004,1.0,0.5649604618201102
5.0,1.0,5.0,0.18000000000000005,1.0,0.6089068697012757
5.0,1.0,5.0,0.19,1.0,0.5876911494299429
5.0,1.0,5.0,0.2,1.0,0.6263343729851917
5.0,1.0,5.0,0.21000000000000002,1.0,0.6363661886630901
5.0,1.0,5.0,0.22000000000000003,1.0,0.6411006923887802
5.0,1.0,5.0,0.23000000000000004,1.0,0.6555372495130056
5.0,1.0,5.0,0.24000000000000005,1.0,0.656231484236579
5.0,1.0,5.0,0.25000000000000006,1.0,0.6727719863642824
5.0,1.0,5.0,0.26000000000000006,1.0,0.6819627041562519
5.0,1.0,5.0,0.27,1.0,0.6992573693148794
5.0,1.0,5.0,0.28,1.0,0.7076936447091291
5.0,1.0,5.0,0.29000000000000004,1.0,0.7193715547948719
5.0,1.0,5.0,0.30000000000000004,1.0,0.7411794263513579
5.0,1.0,5.0,0.31000000000000005,1.0,0.7536457375582404
5.0,1.0,5.0,0.32000000000000006,1.0,0.7592105823299259
5.0,1.0,5.0,0.33,1.0,0.7657092640504787
5.0,1.0,5.0,0.34,1.0,0.7760523576933974
5.0,1.0,5.0,0.35000000000000003,1.0,0.7864843393093041
5.0,1.0,5.0,0.36000000000000004,1.0,0.788423002748274
5.0,1.0,5.0,0.37000000000000005,1.0,0.7976123114074624
5.0,1.0,5.0,0.38000000000000006,1.0,0.8038134366277078
5.0,1.0,5.0,0.39000000000000007,1.0,0.8108787620860086
5.0,1.0,5.0,0.4000000000000001,1.0,0.8128108043082753
5.0,1.0,5.0,0.4100000000000001,1.0,0.8107330982535647
5.0,1.0,5.0,0.42000000000000004,1.0,0.8207148482930747
5.0,1.0,5.0,0.43000000000000005,1.0,0.820406326396002
5.0,1.0,5.0,0.44000000000000006,1.0,0.8283543268879853
5.0,1.0,5.0,0.45000000000000007,1.0,0.833076481572187
5.0,1.0,5.0,0.4600000000000001,1.0,0.8370557192773277
5.0,1.0,5.0,0.4700000000000001,1.0,0.8364124180754181
5.0,1.0,5.0,0.4800000000000001,1.0,0.8424579951858004
5.0,1.0,5.0,0.49000000000000005,1.0,0.8505606309290048
5.0,1.0,5.0,0.5000000000000001,1.0,0.8533697411567117
5.0,1.0,8.0,0.05,1.0,0.31687851252963567
5.0,1.0,8.0,0.060000000000000005,1.0,0.3870978175193957
5.0,1.0,8.0,0.07,1.0,0.34629291674989143
5.0,1.0,8.0,0.08000000000000002,1.0,0.4069147966613305
5.0,1.0,8.0,0.09000000000000001,1.0,0.54940383108997
5.0,1.0,8.0,0.1,1.0,0.5671400296273662
5.0,1.0,8.0,0.11000000000000001,1.0,0.6030125240999945
5.0,1.0,8.0,0.12000000000000001,1.0,0.6164898257444639
5.0,1.0,8.0,0.13,1.0,0.6610588123069115
5.0,1.0,8.0,0.14,1.0,0.6137045504761076
5.0,1.0,8.0,0.15000000000000002,1.0,0.6960575938238337
5.0,1.0,8.0,0.16000000000000003,1.0,0.7232400847605286
5.0,1.0,8.0,0.17000000000000004,1.0,0.730911183073062
5.0,1.0,8.0,0.18000000000000005,1.0,0.7148622328467725
5.0,1.0,8.0,0.19,1.0,0.7386855336423969
5.0,1.0,8.0,0.2,1.0,0.7346981279178083
5.0,1.0,8.0,0.21000000000000002,1.0,0.7583659544854869
5.0,1.0,8.0,0.22000000000000003,1.0,0.7710272478623145
5.0,1.0,8.0,0.23000000000000004,1.0,0.7595819577025166
5.0,1.0,8.0,0.24000000000000005,1.0,0.7718999852549112
5.0,1.0,8.0,0.25000000000000006,1.0,0.7805597718068699
5.0,1.0,8.0,0.26000000000000006,1.0,0.7685710197629211
5.0,1.0,8.0,0.27,1.0,0.793696289386134
5.0,1.0,8.0,0.28,1.0,0.8088158377975332
5.0,1.0,8.0,0.29000000000000004,1.0,0.8095339893947812
5.0,1.0,8.0,0.30000000000000004,1.0,0.8262200766641469
5.0,1.0,8.0,0.31000000000000005,1.0,0.8167833746884744
5.0,1.0,8.0,0.32000000000000006,1.0,0.8267777110038367
5.0,1.0,8.0,0.33,1.0,0.8379026435902404
5.0,1.0,8.0,0.34,1.0,0.8280700698139659
5.0,1.0,8.0,0.35000000000000003,1.0,0.8394173475731842
5.0,1.0,8.0,0.36000000000000004,1.0,0.8371770654422175
5.0,1.0,8.0,0.37000000000000005,1.0,0.8373957323334581
5.0,1.0,8.0,0.38000000000000006,1.0,0.8469496253314303
5.0,1.0,8.0,0.39000000000000007,1.0,0.8563969041985221
5.0,1.0,8.0,0.4000000000000001,1.0,0.8534115482695169
5.0,1.0,8.0,0.4100000000000001,1.0,0.860992510421306
5.0,1.0,8.0,0.42000000000000004,1.0,0.8638637066113564
5.0,1.0,8.0,0.43000000000000005,1.0,0.8724916093162126
5.0,1.0,8.0,0.44000000000000006,1.0,0.8717162987910824
5.0,1.0,8.0,0.45000000000000007,1.0,0.8732291132305687
5.0,1.0,8.0,0.4600000000000001,1.0,0.8815525731186096
5.0,1.0,8.0,0.4700000000000001,1.0,0.885209648518888
5.0,1.0,8.0,0.4800000000000001,1.0,0.8865665748479344
5.0,1.0,8.0,0.49000000000000005,1.0,0.8882757289231386
5.0,1.0,8.0,0.5000000000000001,1.0,0.8882372063973437
5.0,1.0,10.0,0.05,1.0,0.44118448595057386
5.0,1.0,10.0,0.060000000000000005,1.0,0.46012486593852037
5.0,1.0,10.0,0.07,1.0,0.4751728225623279
5.0,1.0,10.0,0.08000000000000002,1.0,0.5060755058518743
5.0,1.0,10.0,0.09000000000000001,1.0,0.6088822976794506
5.0,1.0,10.0,0.1,1.0,0.607893817850805
5.0,1.0,10.0,0.11000000000000001,1.0,0.6568772859514672
5.0,1.0,10.0,0.12000000000000001,1.0,0.7017711140764499
5.0,1.0,10.0,0.13,1.0,0.6499522838258299
5.0,1.0,10.0,0.14,1.0,0.6675593093814466
5.0,1.0,10.0,0.15000000000000002,1.0,0.7158527690293589
5.0,1.0,10.0,0.16000000000000003,1.0,0.7306126503152983
5.0,1.0,10.0,0.17000000000000004,1.0,0.7439169681616239
5.0,1.0,10.0,0.18000000000000005,1.0,0.8000864309667012
5.0,1.0,10.0,0.19,1.0,0.7837228798200759
5.0,1.0,10.0,0.2,1.0,0.7846298995701292
5.0,1.0,10.0,0.21000000000000002,1.0,0.7836301585490842
5.0,1.0,10.0,0.22000000000000003,1.0,0.8018570365844342
5.0,1.0,10.0,0.23000000000000004,1.0,0.788721358771434
5.0,1.0,10.0,0.24000000000000005,1.0,0.8179018003427766
5.0,1.0,10.0,0.25000000000000006,1.0,0.8063477858440531
5.0,1.0,10.0,0.26000000000000006,1.0,0.8267254943881127
5.0,1.0,10.0,0.27,1.0,0.8301051313076586
5.0,1.0,10.0,0.28,1.0,0.8210788455250659
5.0,1.0,10.0,0.29000000000000004,1.0,0.8135131054787871
5.0,1.0,10.0,0.30000000000000004,1.0,0.8374468796543401
5.0,1.0,10.0,0.31000000000000005,1.0,0.8354211326435813
5.0,1.0,10.0,0.32000000000000006,1.0,0.8269120826214659
5.0,1.0,10.0,0.33,1.0,0.8396696421552864
5.0,1.0,10.0,0.34,1.0,0.8572592464216028
5.0,1.0,10.0,0.35000000000000003,1.0,0.8411958658932918
5.0,1.0,10.0,0.36000000000000004,1.0,0.83617417879883
5.0,1.0,10.0,0.37000000000000005,1.0,0.8563517855850487
5.0,1.0,10.0,0.38000000000000006,1.0,0.8538047643570792
5.0,1.0,10.0,0.39000000000000007,1.0,0.8509306760502523
5.0,1.0,10.0,0.4000000000000001,1.0,0.8540050623903953
5.0,1.0,10.0,0.4100000000000001,1.0,0.8689692672163302
5.0,1.0,10.0,0.42000000000000004,1.0,0.8619984858343672
5.0,1.0,10.0,0.43000000000000005,1.0,0.8734440908749638
5.0,1.0,10.0,0.44000000000000006,1.0,0.8760325044775886
5.0,1.0,10.0,0.45000000000000007,1.0,0.8764214033259027
5.0,1.0,10.0,0.4600000000000001,1.0,0.8800879302286932
5.0,1.0,10.0,0.4700000000000001,1.0,0.8872268750782485
5.0,1.0,10.0,0.4800000000000001,1.0,0.8845552514539022
5.0,1.0,10.0,0.49000000000000005,1.0,0.8900484066763586
5.0,1.0,10.0,0.5000000000000001,1.0,0.8980443161678249
15.0,1.5,5.0,0.05,0.0,0.0
15.0,1.5,5.0,0.060000000000000005,0.0,0.0
15.0,1.5,5.0,0.07,0.0,0.0
15.0,1.5,5.0,0.08000000000000002,0.0,0.0
15.0,1.5,5.0,0.09000000000000001,0.0,0.0
15.0,1.5,5.0,0.1,0.0,0.0
15.0,1.5,5.0,0.11000000000000001,0.0,0.0
15.0,1.5,5.0,0.12000000000000001,0.0,0.0
15.0,1.5,5.0,0.13,0.0,0.0
15.0,1.5,5.0,0.14,0.0,0.0
15.0,1.5,5.0,0.15000000000000002,0.0,0.0
15.0,1.5,5.0,0.16000000000000003,0.0,0.0
15.0,1.5,5.0,0.17000000000000004,0.0,0.0
15.0,1.5,5.0,0.18000000000000005,0.0,0.0
15.0,1.5,5.0,0.19,0.0,0.0
15.0,1.5,5.0,0.2,0.0,0.0
15.0,1.5,5.0,0.21000000000000002,0.0,0.0
15.0,1.5,5.0,0.22000000000000003,0.0,0.0
15.0,1.5,5.0,0.23000000000000004,0.0,0.0
15.0,1.5,5.0,0.24000000000000005,0.0,0.0
15.0,1.5,5.0,0.25000000000000006,0.0,0.0
15.0,1.5,5.0,0.26000000000000006,0.0,0.0
15.0,1.5,5.0,0.27,0.0,0.0
15.0,1.5,5.0,0.28,0.0,0.0
15.0,1.5,5.0,0.29000000000000004,0.0,0.0
15.0,1.5,5.0,0.30000000000000004,0.0,0.0
15.0,1.5,5.0,0.31000000000000005,0.0,0.0
15.0,1.5,5.0,0.32000000000000006,0.0,0.0
15.0,1.5,5.0,0.33,0.0,0.0
15.0,1.5,5.0,0.34,0.0,0.0
15.0,1.5,5.0,0.35000000000000003,0.0,0.0
15.0,1.5,5.0,0.36000000000000004,0.0,0.0
15.0,1.5,5.0,0.37000000000000005,0.0,0.0
15.0,1.5,5.0,0.38000000000000006,0.0,0.0
15.0,1.5,5.0,0.39000000000000007,0.0,0.0
15.0,1.5,5.0,0.4000000000000001,0.3333333333333333,0.3296468493643444
15.0,1.5,5.0,0.4100000000000001,0.0,0.0
15.0,1.5,5.0,0.42000000000000004,0.3333333333333333,0.32145126234473026
15.0,1.5,5.0,0.43000000000000005,0.0,0.0
15.0,1.5,5.0,0.44000000000000006,0.0,0.0
15.0,1.5,5.0,0.45000000000000007,0.0,0.0
15.0,1.5,5.0,0.4600000000000001,0.0,0.0
15.0,1.5,5.0,0.4700000000000001,0.0,0.0
15.0,1.5,5.0,0.4800000000000001,0.6666666666666666,0.38964124440615516
15.0,1.5,5.0,0.49000000000000005,0.0,0.0
15.0,1.5,5.0,0.5000000000000001,0.6666666666666666,0.47077836015721025
15.0,1.5,8.0,0.05,1.0,0.746047565691584
15.0,1.5,8.0,0.060000000000000005,1.0,0.817854707402585
15.0,1.5,8.0,0.07,1.0,0.8283162782158294
15.0,1.5,8.0,0.08000000000000002,1.0,0.853021550927736
15.0,1.5,8.0,0.09000000000000001,1.0,0.26124283994528597
15.0,1.5,8.0,0.1,1.0,0.2568738533108643
15.0,1.5,8.0,0.11000000000000001,1.0,0.28916191013984144
15.0,1.5,8.0,0.12000000000000001,1.0,0.6991841968723481
15.0,1.5,8.0,0.13,1.0,0.5484541442238922
15.0,1.5,8.0,0.14,1.0,0.36289997199231055
15.0,1.5,8.0,0.15000000000000002,1.0,0.3376841453373327
15.0,1.5,8.0,0.16000000000000003,1.0,0.4223860414940906
15.0,1.5,8.0,0.17000000000000004,1.0,0.3611997619265619
15.0,1.5,8.0,0.18000000000000005,1.0,0.49076939427059213
15.0,1.5,8.0,0.19,1.0,0.4719970941472737
15.0,1.5,8.0,0.2,1.0,0.5432643528669404
15.0,1.5,8.0,0.21000000000000002,1.0,0.4192187516875509
15.0,1.5,8.0,0.22000000000000003,1.0,0.6485995839423695
15.0,1.5,8.0,0.23000000000000004,1.0,0.5426723715012086
15.0,1.5,8.0,0.24000000000000005,1.0,0.6281951293589333
15.0,1.5,8.0,0.25000000000000006,1.0,0.6683550999264559
15.0,1.5,8.0,0.26000000000000006,1.0,0.7184990536349739
15.0,1.5,8.0,0.27,1.0,0.7692510740037696
15.0,1.5,8.0,0.28,1.0,0.7382487135050665
15.0,1.5,8.0,0.29000000000000004,1.0,0.788454693762195
15.0,1.5,8.0,0.30000000000000004,1.0,0.7875356138192888
15.0,1.5,8.0,0.31000000000000005,1.0,0.8103244855069279
15.0,1.5,8.0,0.32000000000000006,1.0,0.8204428290853935
15.0,1.5,8.0,0.33,1.0,0.8273738599745126
15.0,1.5,8.0,0.34,1.0,0.8470641098702565
15.0,1.5,8.0,0.35000000000000003,1.0,0.8695837131072862
15.0,1.5,8.0,0.36000000000000004,1.0,0.8637433161635641
15.0,1.5,8.0,0.37000000000000005,1.0,0.8852541350994846
15.0,1.5,8.0,0.38000000000000006,1.0,0.9000040631078009
15.0,1.5,8.0,0.39000000000000007,1.0,0.8958518255815117
15.0,1.5,8.0,0.4000000000000001,1.0,0.9059156441711522
